status_id,status_type,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys
246675545449582_884854344965029,photo,2/1/2016 4:27,355,9,0,355,0,0,0,0,0
246675545449582_884464201670710,photo,1/31/2016 11:08,242,4,0,242,0,0,0,0,0
246675545449582_884334441683686,photo,1/31/2016 7:20,471,13,0,471,0,0,0,0,0
246675545449582_884231101694020,photo,1/31/2016 2:24,320,7,0,320,0,0,0,0,0
246675545449582_883839645066499,photo,1/30/2016 9:21,486,2,0,486,0,0,0,0,0
246675545449582_883667758417021,photo,1/30/2016 4:46,353,6,0,353,0,0,0,0,0
246675545449582_883657728418024,photo,1/30/2016 4:22,469,10,0,469,0,0,0,0,0
246675545449582_883625795087884,photo,1/30/2016 3:03,271,37,1,271,0,0,0,0,0
246675545449582_883577135092750,photo,1/30/2016 0:55,228,3,0,228,0,0,0,0,0
246675545449582_883113071805823,photo,1/29/2016 7:11,495,11,0,495,0,0,0,0,0
246675545449582_883021068481690,photo,1/29/2016 3:29,381,5,0,381,0,0,0,0,0
246675545449582_882494408534356,photo,1/28/2016 6:07,480,10,0,480,0,0,0,0,0
246675545449582_881809181936212,photo,1/26/2016 23:33,140,6,0,140,0,0,0,0,0
246675545449582_880819205368543,photo,1/25/2016 2:08,443,11,0,443,0,0,0,0,0
246675545449582_880265495423914,photo,1/24/2016 1:14,182,1,16,182,0,0,0,0,0
246675545449582_879767628807034,photo,1/23/2016 2:05,121,0,1,121,0,0,0,0,0
246675545449582_879284248855372,photo,1/22/2016 3:01,49,9,0,49,0,0,0,0,0
246675545449582_878165708967226,status,1/20/2016 5:30,227,0,0,227,0,0,0,0,0
246675545449582_876454135805050,photo,1/17/2016 2:34,230,6,0,230,0,0,0,0,0
246675545449582_875892259194571,photo,1/16/2016 3:43,192,26,2,192,0,0,0,0,0
246675545449582_875472255903238,photo,1/15/2016 7:58,417,11,0,417,0,0,0,0,0
246675545449582_875461769237620,photo,1/15/2016 7:34,552,8,0,552,0,0,0,0,0
246675545449582_875340042583126,status,1/15/2016 1:33,111,12,0,111,0,0,0,0,0
246675545449582_874332049350592,photo,1/13/2016 3:11,130,19,1,130,0,0,0,0,0
246675545449582_873244062792724,photo,1/11/2016 10:42,100,11,0,100,0,0,0,0,0
246675545449582_873097996140664,video,1/11/2016 4:30,50,11,0,50,0,0,0,0,0
246675545449582_873001859483611,photo,1/11/2016 1:56,385,16,191,385,0,0,0,0,0
246675545449582_872932539490543,photo,1/10/2016 22:55,108,16,2,108,0,0,0,0,0
246675545449582_871493462967784,photo,1/8/2016 10:30,368,12,0,368,0,0,0,0,0
246675545449582_869640513153079,photo,1/5/2016 2:45,307,18,0,307,0,0,0,0,0
246675545449582_869639453153185,photo,1/5/2016 2:44,176,4,1,176,0,0,0,0,0
246675545449582_869637083153422,photo,1/5/2016 2:37,246,13,1,246,0,0,0,0,0
246675545449582_869632989820498,photo,1/5/2016 2:20,152,30,0,152,0,0,0,0,0
246675545449582_868685239915273,photo,1/3/2016 6:55,286,5,0,286,0,0,0,0,0
246675545449582_868623156588148,status,1/3/2016 4:28,108,8,0,108,0,0,0,0,0
246675545449582_868621706588293,photo,1/3/2016 4:23,25,8,0,25,0,0,0,0,0
246675545449582_868621673254963,photo,1/3/2016 4:23,21,2,0,21,0,0,0,0,0
246675545449582_867129116737552,photo,12/31/2015 8:20,318,7,1,318,0,0,0,0,0
246675545449582_865956833521447,photo,12/29/2015 6:29,370,16,1,370,0,0,0,0,0
246675545449582_865399516910512,photo,12/28/2015 3:55,58,3,0,58,0,0,0,0,0
246675545449582_865399123577218,photo,12/28/2015 3:54,45,0,0,45,0,0,0,0,0
246675545449582_865393966911067,photo,12/28/2015 3:40,69,0,0,69,0,0,0,0,0
246675545449582_865366160247181,photo,12/28/2015 2:18,135,2,0,135,0,0,0,0,0
246675545449582_863505077099956,photo,12/25/2015 4:49,212,11,3,212,0,0,0,0,0
246675545449582_863314530452344,photo,12/24/2015 22:26,184,3,1,184,0,0,0,0,0
246675545449582_862913670492430,photo,12/24/2015 10:40,103,0,0,103,0,0,0,0,0
246675545449582_862042610579536,photo,12/22/2015 21:38,302,9,0,302,0,0,0,0,0
246675545449582_861685597281904,photo,12/22/2015 6:46,246,9,2,246,0,0,0,0,0
246675545449582_861119630671834,photo,12/21/2015 8:57,117,0,0,117,0,0,0,0,0
246675545449582_861057594011371,photo,12/21/2015 6:57,52,12,0,52,0,0,0,0,0
246675545449582_860952480688549,photo,12/21/2015 2:03,317,8,0,317,0,0,0,0,0
246675545449582_860430924074038,photo,12/20/2015 6:04,189,13,1,189,0,0,0,0,0
246675545449582_860406917409772,photo,12/20/2015 5:15,192,19,0,192,0,0,0,0,0
246675545449582_860000934117037,photo,12/19/2015 9:18,96,8,0,96,0,0,0,0,0
246675545449582_859421267508337,photo,12/18/2015 6:27,112,11,0,112,0,0,0,0,0
246675545449582_859322657518198,photo,12/18/2015 0:22,124,12,0,124,0,0,0,0,0
246675545449582_859123427538121,photo,12/17/2015 12:26,155,5,0,155,0,0,0,0,0
246675545449582_858557014261429,photo,12/16/2015 9:09,167,16,0,167,0,0,0,0,0
246675545449582_858463577604106,photo,12/16/2015 4:44,157,13,0,157,0,0,0,0,0
246675545449582_858159730967824,status,12/15/2015 11:33,101,7,0,101,0,0,0,0,0
246675545449582_857538934363237,photo,12/14/2015 6:43,230,20,0,230,0,0,0,0,0
