"Nr okręgu";"Siedziba OKW";"Nr listy (po nadaniu)";"Nazwa komitetu";"Sygnatura";"Typ";"Pozycja na liście";"Nazwisko";"Imiona";"Płeć";"Zawód";"Miejsce zamieszkania";"TERYT m. z.";"Gmina m.z.";"Przynależność do partii";"Poparcie";"Liczba głosów";"Procent głosów oddanych na listę";"Procent głosów oddanych w okręgu";"Czy przyznano mandat"
29;"Katowice";2;"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-601-9/19";"Komitet wyborczy partii politycznej";11;"ŻAK";"Paweł";"Mężczyzna";"inżynier inżynierii środowiska";"Knurów";"240501";"m. Knurów";"członek partii politycznej: Prawo i Sprawiedliwość";"";2689;0.02091321288857434;0.007893802088378879;"Nie"
29;"Katowice";2;"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-601-9/19";"Komitet wyborczy partii politycznej";12;"SIEBIATA-TOMCZYK";"Dorota Regina";"Kobieta";"położna";"Bytom";"246201";"m. Bytom";"nie należy do partii politycznej";"";787;0.006120750666905171;0.002310309499276377;"Nie"
29;"Katowice";2;"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-601-9/19";"Komitet wyborczy partii politycznej";13;"ILEWSKI";"Adam";"Mężczyzna";"specjalista do spraw logistyki";"Zabrze";"247801";"m. Zabrze";"członek partii politycznej: Prawo i Sprawiedliwość";"";756;0.005879653753723392;0.0022193062026085657;"Nie"
29;"Katowice";2;"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-601-9/19";"Komitet wyborczy partii politycznej";14;"KOŁODZIEJ-PTAK";"Krystyna Stanisława";"Kobieta";"inżynier inżynierii środowiska";"Pyskowice";"240502";"m. Pyskowice";"członek partii politycznej: Prawo i Sprawiedliwość";"";847;0.006587389853708615;0.0024864449121818188;"Nie"
29;"Katowice";2;"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-601-9/19";"Komitet wyborczy partii politycznej";15;"REISS";"Ferdynand Wilhelm";"Mężczyzna";"nauczyciel akademicki";"Zabrze";"247801";"m. Zabrze";"członek partii politycznej: Prawo i Sprawiedliwość";"";926;0.007201798116333149;0.0027183565391739836;"Nie"
29;"Katowice";2;"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-601-9/19";"Komitet wyborczy partii politycznej";16;"CEBULA";"Ewelina Sylwia";"Kobieta";"inżynier organizacji i planowania produkcji";"Łany";"240505";"gm. Rudziniec";"nie należy do partii politycznej";"";1943;0.01511133233265152;0.005703851787921221;"Nie"
29;"Katowice";2;"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-601-9/19";"Komitet wyborczy partii politycznej";17;"PATOŃ";"Piotr Jerzy";"Mężczyzna";"elektromonter instalacji elektrycznych";"Bytom";"246201";"m. Bytom";"członek partii politycznej: Prawo i Sprawiedliwość";"";1506;0.01171264358876644;0.004420998863926587;"Nie"
29;"Katowice";2;"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-601-9/19";"Komitet wyborczy partii politycznej";18;"KOGOWSKA-PIASECKA";"Elżbieta Izabela";"Kobieta";"nauczyciel matematyki";"Gliwice";"246601";"m. Gliwice";"członek partii politycznej: Prawo i Sprawiedliwość";"";2278;0.017716734458970748;0.0066872745099766035;"Nie"
29;"Katowice";3;"KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ";"ZPOW-601-1/19";"Komitet wyborczy partii politycznej";1;"NOWICKA";"Wanda Hanna";"Kobieta";"filolog klasyczny";"Warszawa";"146519";"Żoliborz";"nie należy do partii politycznej";"";25767;0.5652765285303731;0.07564135307224194;"Tak"
29;"Katowice";3;"KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ";"ZPOW-601-1/19";"Komitet wyborczy partii politycznej";2;"WITASIK";"Rafał Leszek";"Mężczyzna";"ekonomista";"Częstochowa";"246401";"m. Częstochowa";"nie należy do partii politycznej";"";1776;0.03896189368843648;0.005213608222001074;"Nie"
29;"Katowice";3;"KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ";"ZPOW-601-1/19";"Komitet wyborczy partii politycznej";3;"SŁANIA";"Barbara Joanna";"Kobieta";"socjolog";"Bytom";"246201";"m. Bytom";"członek partii politycznej: Razem";"";3036;0.06660377772415155;0.008912451893015351;"Nie"
29;"Katowice";3;"KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ";"ZPOW-601-1/19";"Komitet wyborczy partii politycznej";4;"KROCZEK";"Wacław Jan";"Mężczyzna";"lekarz dentysta";"Tarnowskie Góry";"241304";"m. Tarnowskie Góry";"nie należy do partii politycznej";"";2175;0.04771515696641292;0.006384908717822262;"Nie"
29;"Katowice";3;"KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ";"ZPOW-601-1/19";"Komitet wyborczy partii politycznej";5;"FILIPEK";"Andrzej";"Mężczyzna";"nauczyciel wychowania fizycznego";"Radzionków";"241303";"m. Radzionków";"członek partii politycznej: SLD";"";1198;0.026281727837132264;0.0035168370776786527;"Nie"
29;"Katowice";3;"KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ";"ZPOW-601-1/19";"Komitet wyborczy partii politycznej";6;"GWIAZDA";"Aleksander Stanisław";"Mężczyzna";"nauczyciel akademicki - nauki techniczne";"Gliwice";"246601";"m. Gliwice";"nie należy do partii politycznej";"";1682;0.03689972138735932;0.004937662741782549;"Nie"
29;"Katowice";3;"KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ";"ZPOW-601-1/19";"Komitet wyborczy partii politycznej";7;"MROZOWSKI";"Konrad";"Mężczyzna";"elektryk budowlany";"Gliwice";"246601";"m. Gliwice";"członek partii politycznej: Razem";"";751;0.0164754404054143;0.002204628251533112;"Nie"
29;"Katowice";3;"KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ";"ZPOW-601-1/19";"Komitet wyborczy partii politycznej";8;"MRACHACZ";"Paweł Józef";"Mężczyzna";"urzędnik";"Tarnowskie Góry";"241304";"m. Tarnowskie Góry";"członek partii politycznej: Sojusz Lewicy Demokratycznej";"";911;0.019985520917886055;0.002674322685947623;"Nie"
29;"Katowice";3;"KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ";"ZPOW-601-1/19";"Komitet wyborczy partii politycznej";9;"MICHALSKA";"Dorota";"Kobieta";"właściciel małego sklepu";"Gliwice";"246601";"m. Gliwice";"członek partii politycznej: Razem";"";1188;0.02606234780510278;0.0034874811755277457;"Nie"
29;"Katowice";3;"KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ";"ZPOW-601-1/19";"Komitet wyborczy partii politycznej";10;"PAUL";"Joanna Jolanta";"Kobieta";"specjalista ds. bezpieczeństwa";"Sośnicowice";"240506";"gm. Sośnicowice";"nie należy do partii politycznej";"";648;0.014215826075510607;0.0019022624593787703;"Nie"
29;"Katowice";3;"KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ";"ZPOW-601-1/19";"Komitet wyborczy partii politycznej";11;"SKRZYPULEC-SITEK";"Teresa Ewa";"Kobieta";"technik transportu kolejowego";"Gliwice";"246601";"m. Gliwice";"nie należy do partii politycznej";"";364;0.007985433165873242;0.001068554838293013;"Nie"
29;"Katowice";3;"KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ";"ZPOW-601-1/19";"Komitet wyborczy partii politycznej";12;"LIPCZYK";"Marek Andrzej";"Mężczyzna";"księgowy";"Gliwice";"246601";"m. Gliwice";"nie należy do partii politycznej";"";295;0.006471710944869798;0.000865999113451755;"Nie"
29;"Katowice";3;"KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ";"ZPOW-601-1/19";"Komitet wyborczy partii politycznej";13;"MATYSEK";"Ksymena Honorata";"Kobieta";"politolog";"Tarnowskie Góry";"241304";"m. Tarnowskie Góry";"nie należy do partii politycznej";"";652;0.0143035780883224;0.001914004820239133;"Nie"
29;"Katowice";3;"KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ";"ZPOW-601-1/19";"Komitet wyborczy partii politycznej";14;"PRZYBYLSKA-CZAJKOWSKA";"Barbara Ewa";"Kobieta";"nauczyciel akademicki";"Tarnowskie Góry";"241304";"m. Tarnowskie Góry";"nie należy do partii politycznej";"";556;0.012197529780839348;0.0016321881595904265;"Nie"
29;"Katowice";3;"KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ";"ZPOW-601-1/19";"Komitet wyborczy partii politycznej";15;"KRASZYNA";"Leszek Aleksander";"Mężczyzna";"ekonomista";"Zabrze";"247801";"m. Zabrze";"nie należy do partii politycznej";"";287;0.00629620691924621;0.0008425143917310295;"Nie"
29;"Katowice";3;"KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ";"ZPOW-601-1/19";"Komitet wyborczy partii politycznej";16;"MIODEK";"Jan Jerzy";"Mężczyzna";"inżynier mechanik";"Tarnowskie Góry";"241304";"m. Tarnowskie Góry";"członek partii politycznej: Sojusz Lewicy Demokratycznej";"";2733;0.05995656275365816;0.00802296805784287;"Nie"
29;"Katowice";3;"KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ";"ZPOW-601-1/19";"Komitet wyborczy partii politycznej";17;"PIECHATZEK";"Kasper";"Mężczyzna";"filolog języka nowożytnego";"Zabrze";"247801";"m. Zabrze";"nie należy do partii politycznej";"";316;0.006932409012131715;0.0009276465079686596;"Nie"
29;"Katowice";3;"KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ";"ZPOW-601-1/19";"Komitet wyborczy partii politycznej";18;"CZUBAK";"Jan Kazimierz";"Mężczyzna";"urzędnik";"Bytom";"246201";"m. Bytom";"członek partii politycznej: SLD";"";1248;0.02737862799727969;0.0036636165884331873;"Nie"
29;"Katowice";4;"KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"ZPOW-601-5/19";"Komitet wyborczy partii politycznej";1;"DZIĘBOWSKI";"Sebastian";"Mężczyzna";"terapeuta ds. uzależnień";"Zabrze";"247801";"m. Zabrze";"nie należy do partii politycznej";"";13878;0.5314390748257639;0.04074012100502867;"Nie"
29;"Katowice";4;"KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"ZPOW-601-5/19";"Komitet wyborczy partii politycznej";2;"MILCZYŃSKI";"Cezary Kazimierz";"Mężczyzna";"historyk";"Gliwice";"246601";"m. Gliwice";"członek partii politycznej: Ruch Narodowy";"";1426;0.054606724362410965;0.004186151646719331;"Nie"
29;"Katowice";4;"KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"ZPOW-601-5/19";"Komitet wyborczy partii politycznej";3;"KANDZIOR";"Maciej Bartłomiej";"Mężczyzna";"ekonomista";"Knurów";"240501";"m. Knurów";"nie należy do partii politycznej";"";1758;0.0673202113808685;0.005160767598129442;"Nie"
29;"Katowice";4;"KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"ZPOW-601-5/19";"Komitet wyborczy partii politycznej";4;"TOCZEK";"Ewa Grażyna";"Kobieta";"ekonomista";"Kamieniec";"241309";"gm. Zbrosławice";"nie należy do partii politycznej";"";1189;0.04553113272574098;0.0034904167657428364;"Nie"
29;"Katowice";4;"KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"ZPOW-601-5/19";"Komitet wyborczy partii politycznej";5;"JAGIEŁKA";"Jacek Franciszek";"Mężczyzna";"elektronik";"Bytom";"246201";"m. Bytom";"nie należy do partii politycznej";"";514;0.019682928697250517;0.0015088933705566172;"Nie"
29;"Katowice";4;"KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"ZPOW-601-5/19";"Komitet wyborczy partii politycznej";6;"HAWRYLUK";"Dominika";"Kobieta";"fotograf";"Knurów";"240501";"m. Knurów";"nie należy do partii politycznej";"";1119;0.04285057823389753;0.003284925450686488;"Nie"
29;"Katowice";4;"KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"ZPOW-601-5/19";"Komitet wyborczy partii politycznej";7;"ZAPOTOCZNA";"Bogusława Maria";"Kobieta";"psycholog";"Katowice";"246901";"m. Katowice";"nie należy do partii politycznej";"";387;0.014819636976334533;0.001136073413240099;"Nie"
29;"Katowice";4;"KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"ZPOW-601-5/19";"Komitet wyborczy partii politycznej";8;"TRUŚ";"Bartłomiej Marcin";"Mężczyzna";"programista aplikacji";"Gliwice";"246601";"m. Gliwice";"członek partii politycznej: Korwin";"";1108;0.042429348242322126;0.0032526339583204902;"Nie"
29;"Katowice";4;"KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"ZPOW-601-5/19";"Komitet wyborczy partii politycznej";9;"ŻMUDA";"Jarosław Piotr";"Mężczyzna";"ekonomista";"Gliwice";"246601";"m. Gliwice";"członek partii politycznej: Ruch Narodowy";"";1177;0.04507160909856782;0.003455189683161748;"Nie"
29;"Katowice";4;"KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"ZPOW-601-5/19";"Komitet wyborczy partii politycznej";10;"KRZYWOSZYŃSKI";"Janusz Jacek";"Mężczyzna";"przedsiębiorca";"Gliwice";"246601";"m. Gliwice";"nie należy do partii politycznej";"";298;0.011411503408133569;0.0008748058840970271;"Nie"
29;"Katowice";4;"KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"ZPOW-601-5/19";"Komitet wyborczy partii politycznej";11;"DZIUBA";"Maria Jadwiga";"Kobieta";"pedagog";"Gliwice";"246601";"m. Gliwice";"nie należy do partii politycznej";"";481;0.018419238722524316;0.0014120188934586243;"Nie"
29;"Katowice";4;"KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"ZPOW-601-5/19";"Komitet wyborczy partii politycznej";12;"TEODORCZAK";"Robert Piotr";"Mężczyzna";"prawnik";"Gliwice";"246601";"m. Gliwice";"nie należy do partii politycznej";"";499;0.01910852416328406;0.0014648595173302568;"Nie"
29;"Katowice";4;"KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"ZPOW-601-5/19";"Komitet wyborczy partii politycznej";13;"TUZINEK";"Danuta";"Kobieta";"rolnik";"Łubie";"241309";"gm. Zbrosławice";"nie należy do partii politycznej";"";237;0.009075591636669985;0.0006957348809764947;"Nie"
29;"Katowice";4;"KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"ZPOW-601-5/19";"Komitet wyborczy partii politycznej";14;"KAMIŃSKA-TRUŚ";"Bożena Grażyna";"Kobieta";"lekarz";"Gliwice";"246601";"m. Gliwice";"nie należy do partii politycznej";"";281;0.010760511602971586;0.0008249008504404853;"Nie"
29;"Katowice";4;"KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"ZPOW-601-5/19";"Komitet wyborczy partii politycznej";15;"JANISZEWSKA";"Jolanta Barbara";"Kobieta";"przedsiębiorca";"Bytom";"246201";"m. Bytom";"nie należy do partii politycznej";"";239;0.009152178907865512;0.0007016060614066761;"Nie"
29;"Katowice";4;"KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"ZPOW-601-5/19";"Komitet wyborczy partii politycznej";16;"CHABER";"Karolina Anna";"Kobieta";"renowator zabytków architektury";"Bytom";"246201";"m. Bytom";"nie należy do partii politycznej";"";452;0.01730872329018917;0.0013268867772209942;"Nie"
29;"Katowice";4;"KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"ZPOW-601-5/19";"Komitet wyborczy partii politycznej";17;"ĆWIKLIŃSKI";"Dominik Jan";"Mężczyzna";"politolog";"Toszek";"240507";"gm. Toszek";"nie należy do partii politycznej";"";235;0.008999004365474458;0.0006898637005463133;"Nie"
29;"Katowice";4;"KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"ZPOW-601-5/19";"Komitet wyborczy partii politycznej";18;"BARTOSIK";"Waldemar Paweł";"Mężczyzna";"ekonomista";"Bytom";"246201";"m. Bytom";"nie należy do partii politycznej";"";836;0.03201347935973041;0.002454153419815821;"Nie"
29;"Katowice";5;"KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"ZPOW-601-6/19";"Koalicyjny komitet wyborczy";1;"GOLBIK";"Marta Joanna";"Kobieta";"ekonomistka";"Gliwice";"246601";"m. Gliwice";"członek partii politycznej: Platforma Obywatelska RP";"";35129;0.3162552440627307;0.10312434866592103;"Tak"
29;"Katowice";5;"KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"ZPOW-601-6/19";"Koalicyjny komitet wyborczy";2;"SZUMILAS";"Krystyna Maria";"Kobieta";"poseł";"Knurów";"240501";"m. Knurów";"członek partii politycznej: Platforma Obywatelska RP";"";24372;0.21941338518878625;0.07154620472219042;"Tak"
29;"Katowice";5;"KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"ZPOW-601-6/19";"Koalicyjny komitet wyborczy";3;"GŁOGOWSKI";"Tomasz Marian";"Mężczyzna";"nauczyciel akademicki";"Tarnowskie Góry";"241304";"m. Tarnowskie Góry";"członek partii politycznej: Platforma Obywatelska RP";"";12120;0.10911251552962783;0.035579353406899224;"Tak"
29;"Katowice";5;"KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"ZPOW-601-6/19";"Koalicyjny komitet wyborczy";4;"KOBYLIŃSKI";"Paweł Bronisław";"Mężczyzna";"przedsiębiorca";"Gliwice";"246601";"m. Gliwice";"członek partii politycznej: Platforma Obywatelska RP";"";7521;0.06770917733484579;0.022078574007697117;"Nie"
29;"Katowice";5;"KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"ZPOW-601-6/19";"Koalicyjny komitet wyborczy";5;"PSZONAK";"Marek Jan";"Mężczyzna";"urzędnik samorządowy";"Gliwice";"246601";"m. Gliwice";"nie należy do partii politycznej";"";7808;0.0702929472982949;0.022921088399428146;"Nie"
29;"Katowice";5;"KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"ZPOW-601-6/19";"Koalicyjny komitet wyborczy";6;"OLICHWER";"Tomasz Andrzej";"Mężczyzna";"filolog polski";"Zabrze";"247801";"m. Zabrze";"członek partii politycznej: Platforma Obywatelska RP";"";7837;0.07055402509947964;0.02300622051566578;"Tak"
29;"Katowice";5;"KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"ZPOW-601-6/19";"Koalicyjny komitet wyborczy";7;"MARCINIAK";"Jarosław Krzysztof";"Mężczyzna";"działacz społeczny";"Zabrze";"247801";"m. Zabrze";"nie należy do partii politycznej";"";3186;0.02868254739912494;0.009352790425278954;"Nie"
29;"Katowice";5;"KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"ZPOW-601-6/19";"Koalicyjny komitet wyborczy";8;"PINKAS";"Marek Andrzej";"Mężczyzna";"inżynier urządzeń cieplnych, zdrowotnych i ochrony powietrza";"Nakło Śląskie";"241307";"gm. Świerklaniec";"członek partii politycznej: Zieloni";"";875;0.007877347449539962;0.002568641438204358;"Nie"
29;"Katowice";5;"KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"ZPOW-601-6/19";"Koalicyjny komitet wyborczy";9;"GAWENDA";"Krzysztof Piotr";"Mężczyzna";"przedstawiciel władzy samorządowej";"Bytom";"246201";"m. Bytom";"nie należy do partii politycznej";"";2302;0.02072417580438971;0.00675772867513878;"Nie"
29;"Katowice";5;"KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"ZPOW-601-6/19";"Koalicyjny komitet wyborczy";10;"REWKOWSKI";"Tomasz";"Mężczyzna";"kierownik regionu sprzedaży";"Wielowieś";"240508";"gm. Wielowieś";"nie należy do partii politycznej";"";473;0.004258268964151317;0.0013885341717378987;"Nie"
29;"Katowice";5;"KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"ZPOW-601-6/19";"Koalicyjny komitet wyborczy";11;"WYGODA";"Zbigniew Jacek";"Mężczyzna";"lekarz";"Gliwice";"246601";"m. Gliwice";"członek partii politycznej: Platforma Obywatelska RP";"";1710;0.015394587587100956;0.005019859267805089;"Nie"
29;"Katowice";5;"KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"ZPOW-601-6/19";"Koalicyjny komitet wyborczy";12;"RESPONDEK";"Norbert Jan";"Mężczyzna";"kierowca-mechanik pojazdów samochodowych";"Bytom";"246201";"m. Bytom";"członek partii politycznej: Inicjatywa Polska";"";1751;0.0157636975818794;0.005140218466623807;"Nie"
29;"Katowice";5;"KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"ZPOW-601-6/19";"Koalicyjny komitet wyborczy";13;"JUSZCZAK";"Natalia Roksana";"Kobieta";"technik ekonomista";"Miasteczko Śląskie";"241302";"m. Miasteczko Śląskie";"nie należy do partii politycznej";"";1118;0.010064999369812203;0.003281989860471397;"Nie"
29;"Katowice";5;"KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"ZPOW-601-6/19";"Koalicyjny komitet wyborczy";14;"NIERYCHŁO";"Ewa Anna";"Kobieta";"przedsiębiorca";"Tąpkowice";"241306";"gm. Ożarowice";"nie należy do partii politycznej";"";697;0.006274869911233548;0.0020461063799182143;"Nie"
29;"Katowice";5;"KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"ZPOW-601-6/19";"Koalicyjny komitet wyborczy";15;"KRONSTEDT";"Justyna Anna";"Kobieta";"inżynier ochrony środowiska";"Zabrze";"247801";"m. Zabrze";"członek partii politycznej: Platforma Obywatelska RP";"";420;0.0037811267757791823;0.001232947890338092;"Nie"
29;"Katowice";5;"KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"ZPOW-601-6/19";"Koalicyjny komitet wyborczy";16;"WIĘCKOWSKA";"Urszula Maria";"Kobieta";"nauczyciel";"Gliwice";"246601";"m. Gliwice";"członek partii politycznej: Platforma Obywatelska RP";"";949;0.008543545976701056;0.0027858751141210695;"Nie"
29;"Katowice";5;"KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"ZPOW-601-6/19";"Koalicyjny komitet wyborczy";17;"DZIUK";"Jolanta Zdzisława";"Kobieta";"ekonomista";"Bytom";"246201";"m. Bytom";"członek partii politycznej: Platforma Obywatelska RP";"";1314;0.011829525198509156;0.003857365542629173;"Nie"
29;"Katowice";5;"KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"ZPOW-601-6/19";"Koalicyjny komitet wyborczy";18;"JODLIŃSKI";"Leszek Janusz";"Mężczyzna";"menedżer kultury";"Gliwice";"246601";"m. Gliwice";"nie należy do partii politycznej";"";1496;0.013468013468013467;0.00439164296177568;"Nie"
29;"Katowice";8;"KOMITET WYBORCZY WYBORCÓW KOALICJA BEZPARTYJNI I SAMORZĄDOWCY";"ZPOW-601-10/19";"Komitet wyborczy wyborców";1;"RABUS";"Robert Stanisław";"Mężczyzna";"pedagog";"Bytom";"246201";"m. Bytom";"nie należy do partii politycznej";"";1737;0.19549803038829489;0.005099120203612537;"Nie"
29;"Katowice";8;"KOMITET WYBORCZY WYBORCÓW KOALICJA BEZPARTYJNI I SAMORZĄDOWCY";"ZPOW-601-10/19";"Komitet wyborczy wyborców";2;"PAJĄK";"Jan Józef";"Mężczyzna";"elektryk";"Gliwice";"246601";"m. Gliwice";"nie należy do partii politycznej";"";2149;0.2418683173888576;0.006308583372229904;"Nie"
29;"Katowice";8;"KOMITET WYBORCZY WYBORCÓW KOALICJA BEZPARTYJNI I SAMORZĄDOWCY";"ZPOW-601-10/19";"Komitet wyborczy wyborców";3;"KARNÓWKA";"Marlena Marzena";"Kobieta";"politolog";"Tarnowskie Góry";"241304";"m. Tarnowskie Góry";"nie należy do partii politycznej";"";469;0.05278559369724254;0.001376791810877536;"Nie"
29;"Katowice";8;"KOMITET WYBORCZY WYBORCÓW KOALICJA BEZPARTYJNI I SAMORZĄDOWCY";"ZPOW-601-10/19";"Komitet wyborczy wyborców";4;"RZEPLIŃSKI";"Robert";"Mężczyzna";"technik ochrony środowiska";"Gliwice";"246601";"m. Gliwice";"nie należy do partii politycznej";"";249;0.028024760832864377;0.000730961963557583;"Nie"
29;"Katowice";8;"KOMITET WYBORCZY WYBORCÓW KOALICJA BEZPARTYJNI I SAMORZĄDOWCY";"ZPOW-601-10/19";"Komitet wyborczy wyborców";5;"DZIUK";"Justyna Agnieszka";"Kobieta";"pedagog";"Tarnowskie Góry";"241304";"m. Tarnowskie Góry";"nie należy do partii politycznej";"";655;0.07371975239167136;0.0019228115908844052;"Nie"
29;"Katowice";8;"KOMITET WYBORCZY WYBORCÓW KOALICJA BEZPARTYJNI I SAMORZĄDOWCY";"ZPOW-601-10/19";"Komitet wyborczy wyborców";6;"DITTRICH";"Grzegorz";"Mężczyzna";"historyk";"Zabrze";"247801";"m. Zabrze";"nie należy do partii politycznej";"";379;0.04265616207090602;0.0011125886915193735;"Nie"
29;"Katowice";8;"KOMITET WYBORCZY WYBORCÓW KOALICJA BEZPARTYJNI I SAMORZĄDOWCY";"ZPOW-601-10/19";"Komitet wyborczy wyborców";7;"STERNIK";"Mirosław Wiesław";"Mężczyzna";"elektronik";"Gliwice";"246601";"m. Gliwice";"nie należy do partii politycznej";"";165;0.018570624648283626;0.00048437238548996466;"Nie"
29;"Katowice";8;"KOMITET WYBORCZY WYBORCÓW KOALICJA BEZPARTYJNI I SAMORZĄDOWCY";"ZPOW-601-10/19";"Komitet wyborczy wyborców";8;"PARKITNY";"Janusz Władysław";"Mężczyzna";"elektromonter";"Potępa";"241305";"gm. Krupski Młyn";"nie należy do partii politycznej";"";210;0.023635340461451885;0.000616473945169046;"Nie"
29;"Katowice";8;"KOMITET WYBORCZY WYBORCÓW KOALICJA BEZPARTYJNI I SAMORZĄDOWCY";"ZPOW-601-10/19";"Komitet wyborczy wyborców";9;"KLIMOROWSKA";"Sandra Barbara";"Kobieta";"pracownik socjalny";"Zabrze";"247801";"m. Zabrze";"nie należy do partii politycznej";"";173;0.019471018570624648;0.0005078571072106902;"Nie"
